"","x"
"1",9.03596280726766e-06
"2",2.35329603568927e-06
"3",0.00437620521537985
"4",5.45888617607939e-05
"5",0.000107324081506469
"6",6.46966916806558e-05
"7",0.00045491663851691
"8",3.48779242724541e-05
"9",0.000131952938980553
"10",1.73303165649716e-05
"11",8.99908212725734e-06
"12",0.000226460924656494
"13",0.000598472017560158
"14",0.000684070760019652
"15",0.00239984273631948
"16",8.79746425936488e-05
"17",1.67224329160182e-06
"18",1.20836329828292e-05
"19",1.17343507308621e-06
"20",0.00122877724190622
"21",8.65049109708317e-06
"22",0.000106541095695671
"23",5.52844230046553e-05
"24",0.0011645087972343
"25",0.000295206049537152
"26",0.000862941982470094
"27",0.000321866947765819
"28",6.57198993382452e-06
"29",0.000141294338484336
"30",3.59308810759217e-05
"31",3.23356378796803e-07
"32",3.95294764846217e-05
"33",0.000187381421036213
"34",2.53676586423474e-05
"35",0.00395914380604984
"36",0.000353116184515785
"37",0.00130433226443023
"38",0.000584672339683823
"39",0.00153308006462624
"40",0.000946693212652126
"41",4.4134595338278e-05
"42",0.00122350721992769
"43",0.000908125138639698
"44",2.70741916646857e-05
"45",5.98933900443175e-05
"46",0.00052227837645189
"47",7.74988978371102e-05
"48",0.000433797969928679
"49",1.8797590765775e-05
"50",2.14216003133144e-05
